game_id,configuration_file,round_id,trial_index,block,target,controlled,snd_value,snd_class,chat_mode,speaker_id,listener_id,context,sec_until_press,description,description_len,time_to_message,sec_until_click,response,correct
9hhXYLoXnLqkC6FuL,exp2_train_and_test_17.json,iivHFF2xyCEh8bMBf,21,3,page1-107.svg,False,0.5796296296296297,low,single-utterance-unidirectional,136,183,"['page1-107.svg', 'page7-144.svg', 'page7-41.svg', 'page6-1.svg', 'page7-15.svg', 'page8-221.svg', 'page5-121.svg', 'page6-208.svg', 'page8-22.svg', 'page7-155.svg']",7.0,pacman mouth,2.0,9.0,"(14,)",page1-107.svg,True
ceP5wyHBSp9k5qtZL,exp2_train_and_test_52.json,HFf49RRrGtdPJ4tMx,38,5,page4-128.svg,False,1.0,high,single-utterance-unidirectional,11,142,"['page4-128.svg', 'page7-107.svg', 'page7-113.svg', 'page3-33.svg', 'page2-100.svg', 'page7-166.svg', 'page6-206.svg', 'page1-149.svg', 'page6-160.svg', 'page2-140.svg']",5.0,This looks like a block like figure with it's arm stretched up and outwards,14.0,30.0,"(50,)",page4-128.svg,True
rgK8Wp6kkXkSWAzkF,exp2_train_and_test_23.json,AjxDsHcQhxLF7HTZb,14,2,page6-204.svg,False,1.0,high,single-utterance-unidirectional,87,69,"['page1-128.svg', 'page7-10.svg', 'page5-56.svg', 'page6-226.svg', 'page6-160.svg', 'page1-133.svg', 'page6-204.svg', 'page5-188.svg', 'page7-116.svg', 'page8-248.svg']",8.0,rectangle with chimney on left,5.0,12.0,"(25,)",page6-204.svg,True
BFp4Qb2pMJ9KqvuLm,exp2_train_and_test_29.json,PgEGzJrB2xXjtzchz,31,5,page5-84.svg,False,0.5111111111111112,low,single-utterance-unidirectional,133,49,"['page7-125.svg', 'page8-183.svg', 'page7-157.svg', 'page3-66.svg', 'page5-84.svg', 'page6-31.svg', 'page6-166.svg', 'page5-153.svg', 'page3-70.svg', 'page5-174.svg']",4.0,"Looks like an dog with pointy legs, two triangles that look like teeth pointing down",15.0,28.0,"(45,)",page5-84.svg,True
22ivtGw9ahgyetDB6,exp2_train_and_test_28.json,TfYFWraTLz95tGmdj,28,4,page2-34.svg,False,0.7611111111111111,low,single-utterance-unidirectional,161,53,"['page5-121.svg', 'page3-33.svg', 'page6-52.svg', 'page7-44.svg', 'page5-63.svg', 'page2-34.svg', 'page6-155.svg', 'page7-115.svg', 'page6-175.svg', 'page7-113.svg']",,,,,,,
zzSwqaxB7hj4LJG6s,exp2_train_and_test_59.json,3duaBo3tohbaSwABW,9,1,page7-116.svg,False,1.0,high,single-utterance-unidirectional,201,8,"['page7-116.svg', 'page8-56.svg', 'page5-96.svg', 'page6-167.svg', 'page7-157.svg', 'page8-159.svg', 'page5-102.svg', 'page3-61.svg', 'page7-126.svg', 'page7-144.svg']",,,,,,,
KLSQpeJJBJFt4uCqW,exp2_train_and_test_53.json,KNxS65k6Lt4WN3znQ,34,5,page3-33.svg,False,0.6111111111111112,low,single-utterance-unidirectional,18,208,"['page4-128.svg', 'page7-107.svg', 'page7-113.svg', 'page3-33.svg', 'page2-100.svg', 'page7-166.svg', 'page6-206.svg', 'page1-149.svg', 'page6-160.svg', 'page2-140.svg']",5.0,mountains,1.0,10.0,"(23,)",page3-33.svg,True
FcWs7wviKdmRDeZ2P,exp2_train_and_test_13.json,Lf7tve8bNiGQryBLQ,38,5,page1-77.svg,False,0.6833333333333333,low,single-utterance-unidirectional,114,209,"['page4-96.svg', 'page1-149.svg', 'page3-201.svg', 'page6-167.svg', 'page1-77.svg', 'page1-133.svg', 'page7-20.svg', 'page4-5.svg', 'page1-175.svg', 'page7-4.svg']",3.0,A dagger or sword,4.0,8.0,"(16,)",page1-77.svg,True
56hKhxaHnTBi9Eipw,exp2_train_and_test_15.json,2ZZcEztfbhWgHHHq8,17,2,page2-114.svg,False,1.0,high,single-utterance-unidirectional,227,118,"['page7-53.svg', 'page6-53.svg', 'page3-70.svg', 'page2-20.svg', 'page1-172.svg', 'page7-125.svg', 'page5-96.svg', 'page8-159.svg', 'page2-114.svg', 'page4-180.svg']",6.0,a cat with a triangle body and no neck,9.0,20.0,"(26,)",page5-96.svg,False
FmNABdjcKH8WBAJgm,exp2_train_and_test_57.json,sjyW6TAMdoT2HnZHS,28,4,page7-20.svg,False,1.0,high,single-utterance-unidirectional,135,166,"['page4-195.svg', 'page3-139.svg', 'page7-40.svg', 'page5-102.svg', 'page5-26.svg', 'page7-217.svg', 'page7-20.svg', 'page9-40.svg', 'page5-232.svg', 'page8-22.svg']",8.0,thick single diagonal shape,4.0,19.0,"(28,)",page7-20.svg,True
Ciw85tqzkYhgm7gfd,exp2_train_and_test_16.json,43km94AzZcfjpW62Y,37,5,page7-20.svg,False,1.0,high,single-utterance-unidirectional,90,108,"['page6-167.svg', 'page1-77.svg', 'page4-96.svg', 'page1-175.svg', 'page7-20.svg', 'page1-149.svg', 'page1-133.svg', 'page4-5.svg', 'page3-201.svg', 'page7-4.svg']",8.0,a hill that slants down to the left,8.0,18.0,"(25,)",page7-20.svg,True
9CHygBPvWvw7h4W2k,exp2_train_and_test_22.json,Aeoa3TaayQt3mmA7X,14,2,page3-201.svg,False,0.5548148148148148,low,single-utterance-unidirectional,70,59,"['page4-195.svg', 'page1-30.svg', 'page7-115.svg', 'page6-155.svg', 'page7-226.svg', 'page4-11.svg', 'page5-155.svg', 'page8-217.svg', 'page3-201.svg', 'page7-145.svg']",13.0,the front facing rabbit,4.0,17.0,"(28,)",page3-201.svg,True
Dbq9Z9DvsaFyNCXK7,exp2_train_and_test_56.json,igKGG9B5x54SptGtH,35,5,page7-113.svg,False,0.7636363636363637,low,single-utterance-unidirectional,83,7,"['page6-206.svg', 'page7-113.svg', 'page7-166.svg', 'page2-100.svg', 'page3-33.svg', 'page2-140.svg', 'page6-160.svg', 'page4-128.svg', 'page1-149.svg', 'page7-107.svg']",4.0,horse,1.0,6.0,"(15,)",page7-113.svg,True
bhmEe4Gx6CuKhMzPk,exp2_train_and_test_25.json,Yob6HKuSCGxHWhc2e,35,5,page6-31.svg,False,0.5333333333333334,low,single-utterance-unidirectional,20,39,"['page7-125.svg', 'page8-183.svg', 'page7-157.svg', 'page3-66.svg', 'page5-84.svg', 'page6-31.svg', 'page6-166.svg', 'page5-153.svg', 'page3-70.svg', 'page5-174.svg']",8.0,owl looking left,3.0,20.0,"(34,)",page6-31.svg,True
LjDKHC66RDcfqag7Z,exp2_train_and_test_9.json,cJRH5kW5s4T62AYXv,34,5,page7-35.svg,False,0.7333333333333334,low,single-utterance-unidirectional,188,16,"['page9-34.svg', 'page7-115.svg', 'page4-98.svg', 'page7-177.svg', 'page7-35.svg', 'page6-245.svg', 'page7-144.svg', 'page2-131.svg', 'page5-75.svg', 'page6-204.svg']",5.0,looks like black arrow going up coming out of a folder,11.0,16.0,"(23,)",page7-35.svg,True
xWDb5pSywSSfaBFxk,exp2_train_and_test_33.json,2NENCHsZGDHhF7uSa,17,2,page5-85.svg,True,0.5166666666666668,low,single-utterance-unidirectional,54,177,"['page6-185.svg', 'page6-228.svg', 'page8-234.svg', 'page1-132.svg', 'page7-203.svg', 'page6-52.svg', 'page5-85.svg', 'page7-113.svg', 'page5-63.svg', 'page6-21.svg']",4.0,fox lying down with face on right side,8.0,18.0,"(30,)",page5-85.svg,True
hJbLuwi4SKiESoGeZ,exp2_train_and_test_34.json,ivQwGqfhnJzfrL9AG,15,2,page4-155.svg,False,0.3777777777777779,low,single-utterance-unidirectional,178,97,"['page7-127.svg', 'page5-66.svg', 'page4-155.svg', 'page7-117.svg', 'page2-16.svg', 'page6-219.svg', 'page1-172.svg', 'page7-202.svg', 'page9-32.svg', 'page8-38.svg']",8.0,catapillar,1.0,11.0,"(23,)",page4-155.svg,True
fphrGLMRzugpFQB9t,exp2_train_and_test_39.json,rzXnpGMyJTcLPETho,0,0,page5-101.svg,False,0.6666666666666667,low,single-utterance-unidirectional,206,151,"['page5-71.svg', 'page4-190.svg', 'page7-157.svg', 'page5-63.svg', 'page5-101.svg', 'page4-197.svg', 'page5-128.svg', 'page6-167.svg', 'page7-15.svg', 'page8-18.svg']",10.0,looks kinda like a space ship,6.0,15.0,"(33,)",page5-71.svg,False
ix7nCebmqDhnteL7t,exp2_train_and_test_11.json,Yf3YrmddfdFZ4nEzy,39,5,page4-5.svg,False,0.6916666666666667,low,single-utterance-unidirectional,129,180,"['page6-167.svg', 'page1-77.svg', 'page4-96.svg', 'page1-175.svg', 'page7-20.svg', 'page1-149.svg', 'page1-133.svg', 'page4-5.svg', 'page3-201.svg', 'page7-4.svg']",5.0,Looks like a person taking a step and has one foot up in the air,15.0,15.0,"(18,)",page4-5.svg,True
79rpP8Nt3tok8t8t9,exp2_train_and_test_51.json,HTsytcqRL3rBRtkPM,20,3,page8-246.svg,False,1.0,high,single-utterance-unidirectional,93,141,"['page7-157.svg', 'page7-127.svg', 'page5-190.svg', 'page8-246.svg', 'page6-167.svg', 'page8-58.svg', 'page4-155.svg', 'page7-125.svg', 'page2-20.svg', 'page7-15.svg']",7.0,Swatstika looking,2.0,13.0,"(22,)",page8-246.svg,True
6uGZNSLWcxNmt3EY6,exp2_train_and_test_43.json,aHGKisedjuHZmJ6Kk,22,3,page9-40.svg,False,1.0,high,single-utterance-unidirectional,223,14,"['page8-246.svg', 'page7-125.svg', 'page6-122.svg', 'page7-226.svg', 'page7-145.svg', 'page8-21.svg', 'page5-101.svg', 'page6-160.svg', 'page9-40.svg', 'page8-183.svg']",13.0,pillar,1.0,14.0,"(38,)",page9-40.svg,True
YzZ49BQtfsM7yRrmq,exp2_train_and_test_12.json,cSPQDYtRkEPCffTrH,10,1,page7-40.svg,False,0.7611111111111111,low,single-utterance-unidirectional,55,74,"['page7-35.svg', 'page4-195.svg', 'page5-128.svg', 'page9-34.svg', 'page2-190.svg', 'page6-226.svg', 'page7-40.svg', 'page7-113.svg', 'page2-34.svg', 'page6-162.svg']",,,,,,,
bhmEe4Gx6CuKhMzPk,exp2_train_and_test_25.json,zXtSXmyfKEhjKJ5Qt,3,0,page6-175.svg,False,0.6509259259259259,low,single-utterance-unidirectional,39,20,"['page5-154.svg', 'page6-21.svg', 'page8-246.svg', 'page6-175.svg', 'page4-98.svg', 'page5-128.svg', 'page8-38.svg', 'page4-244.svg', 'page7-4.svg', 'page2-114.svg']",10.0,"big item, pointing up to the right",7.0,29.0,"(40,)",page8-246.svg,False
hPb8Bjt25ty4fAwHn,exp2_train_and_test_46.json,XK5TRdWP6tKvPeSAT,38,5,page6-107.svg,False,0.7000000000000001,low,single-utterance-unidirectional,160,17,"['page3-59.svg', 'page7-203.svg', 'page7-217.svg', 'page5-155.svg', 'page5-85.svg', 'page8-169.svg', 'page7-157.svg', 'page1-175.svg', 'page6-107.svg', 'page8-234.svg']",13.0,sword,1.0,27.0,"(32,)",page6-107.svg,True
Dbq9Z9DvsaFyNCXK7,exp2_train_and_test_56.json,HRi93gufudTk2yCd3,36,5,page7-166.svg,False,1.0,high,single-utterance-unidirectional,7,83,"['page4-128.svg', 'page7-107.svg', 'page7-113.svg', 'page3-33.svg', 'page2-100.svg', 'page7-166.svg', 'page6-206.svg', 'page1-149.svg', 'page6-160.svg', 'page2-140.svg']",5.0,pillar balancing on a triangle,5.0,13.0,"(22,)",page7-166.svg,True
STLPBTLJ9hMuYBr6G,exp2_train_and_test_1.json,6cR26f7xLBeBaarZ2,5,0,page6-171.svg,False,0.4148148148148148,low,single-utterance-unidirectional,58,31,"['page3-70.svg', 'page8-156.svg', 'page7-40.svg', 'page2-165.svg', 'page8-21.svg', 'page6-171.svg', 'page1-95.svg', 'page3-61.svg', 'page7-29.svg', 'page5-101.svg']",14.0,an old man strolling to the right,7.0,20.0,"(23,)",page6-171.svg,True
Dbq9Z9DvsaFyNCXK7,exp2_train_and_test_56.json,WqzrTonGXMe6v9KXd,19,3,page7-35.svg,False,0.7333333333333334,low,single-utterance-unidirectional,83,7,"['page6-192.svg', 'page4-96.svg', 'page5-155.svg', 'page5-121.svg', 'page7-35.svg', 'page5-40.svg', 'page7-29.svg', 'page7-125.svg', 'page1-107.svg', 'page8-206.svg']",14.0,ship arrow as mast,4.0,20.0,"(22,)",page7-35.svg,True
jLWqw4ZhFPFybBPXA,exp2_train_and_test_19.json,egzYrccyhvGxobXBJ,39,5,page4-5.svg,False,0.6916666666666667,low,single-utterance-unidirectional,173,215,"['page6-167.svg', 'page1-77.svg', 'page4-96.svg', 'page1-175.svg', 'page7-20.svg', 'page1-149.svg', 'page1-133.svg', 'page4-5.svg', 'page3-201.svg', 'page7-4.svg']",3.0,A diamond man dancing,4.0,13.0,"(18,)",page4-5.svg,True
zzSwqaxB7hj4LJG6s,exp2_train_and_test_59.json,MiYpDFxLNDBZ5L7Bq,27,4,page8-159.svg,False,1.0,high,single-utterance-unidirectional,8,201,"['page8-159.svg', 'page3-61.svg', 'page7-144.svg', 'page5-102.svg', 'page7-116.svg', 'page6-167.svg', 'page7-157.svg', 'page5-96.svg', 'page7-126.svg', 'page8-56.svg']",,,,,,,
GSQgqtjTqck8mWmDr,exp2_train_and_test_26.json,bYTdDmbAv2MbCBkeP,17,2,page2-34.svg,False,0.7611111111111111,low,single-utterance-unidirectional,137,62,"['page1-34.svg', 'page1-77.svg', 'page6-123.svg', 'page1-149.svg', 'page3-59.svg', 'page5-128.svg', 'page2-86.svg', 'page2-165.svg', 'page2-133.svg', 'page2-34.svg']",4.0,horse facing left,3.0,9.0,"(11,)",page2-34.svg,True
nwJ4KqKaffjjA2CYD,exp2_train_and_test_5.json,xQojmecuW6bHuYezs,12,2,page3-33.svg,False,0.6111111111111112,low,single-utterance-unidirectional,28,94,"['page7-40.svg', 'page3-52.svg', 'page5-40.svg', 'page5-107.svg', 'page3-33.svg', 'page3-21.svg', 'page7-20.svg', 'page6-228.svg', 'page7-166.svg', 'page7-155.svg']",4.0,a symbol on top of mountains,6.0,13.0,"(15,)",page3-33.svg,True
56hKhxaHnTBi9Eipw,exp2_train_and_test_15.json,FzxcD7bAkZgWK74ji,1,0,page7-125.svg,False,0.9935185185185184,high,single-utterance-unidirectional,227,118,"['page7-53.svg', 'page6-53.svg', 'page3-70.svg', 'page2-20.svg', 'page1-172.svg', 'page7-125.svg', 'page5-96.svg', 'page8-159.svg', 'page2-114.svg', 'page4-180.svg']",6.0,It is a profile of a white face looking to the right,12.0,16.0,"(40,)",page6-53.svg,False
hPb8Bjt25ty4fAwHn,exp2_train_and_test_46.json,a9YNdQ9dxf5AFnezK,21,3,page4-197.svg,False,1.0,high,single-utterance-unidirectional,17,160,"['page6-166.svg', 'page5-153.svg', 'page4-197.svg', 'page8-182.svg', 'page2-86.svg', 'page8-156.svg', 'page8-22.svg', 'page9-34.svg', 'page2-20.svg', 'page2-34.svg']",9.0,An arrow pointing down a wall.,6.0,17.0,"(24,)",page4-197.svg,True
xpedWsTwKZkYKDBK5,exp2_train_and_test_10.json,ie2tXoCLQdoyGtfny,28,4,page1-150.svg,False,1.0,high,single-utterance-unidirectional,181,167,"['page2-100.svg', 'page6-185.svg', 'page5-56.svg', 'page9-25.svg', 'page7-35.svg', 'page8-206.svg', 'page3-12.svg', 'page1-150.svg', 'page7-79.svg', 'page7-116.svg']",5.0,candlestick,1.0,7.0,"(12,)",page1-150.svg,True
jLWqw4ZhFPFybBPXA,exp2_train_and_test_19.json,yc5ZEopHJ9XHomXTE,29,4,page1-128.svg,False,1.0,high,single-utterance-unidirectional,215,173,"['page7-115.svg', 'page2-86.svg', 'page5-71.svg', 'page4-197.svg', 'page7-44.svg', 'page8-18.svg', 'page1-30.svg', 'page1-128.svg', 'page6-135.svg', 'page8-38.svg']",12.0,phone,1.0,15.0,"(22,)",page1-128.svg,True
BmYrDnmoZCa4iK5ZR,exp2_train_and_test_27.json,F6tKbNXxvitipu2Q7,34,5,page5-174.svg,False,0.6722222222222223,low,single-utterance-unidirectional,233,116,"['page6-166.svg', 'page7-157.svg', 'page6-31.svg', 'page5-174.svg', 'page3-70.svg', 'page8-183.svg', 'page5-153.svg', 'page7-125.svg', 'page5-84.svg', 'page3-66.svg']",5.0,a dolphin with a ball,5.0,10.0,"(20,)",page5-174.svg,True
hPb8Bjt25ty4fAwHn,exp2_train_and_test_46.json,sRnjaXt2rsDeeRwxN,24,4,page8-156.svg,True,1.0,high,single-utterance-unidirectional,17,160,"['page6-166.svg', 'page5-153.svg', 'page4-197.svg', 'page8-182.svg', 'page2-86.svg', 'page8-156.svg', 'page8-22.svg', 'page9-34.svg', 'page2-20.svg', 'page2-34.svg']",8.0,A ball bouncing off a wall with a trail line.,10.0,21.0,"(47,)",page8-156.svg,True
Ciw85tqzkYhgm7gfd,exp2_train_and_test_16.json,kLNcAmuwbzGchZexW,11,1,page2-133.svg,False,1.0,high,single-utterance-unidirectional,90,108,"['page5-85.svg', 'page5-213.svg', 'page6-1.svg', 'page5-56.svg', 'page1-34.svg', 'page4-180.svg', 'page2-114.svg', 'page2-133.svg', 'page7-79.svg', 'page6-204.svg']",7.0,an upside down hatchet,4.0,21.0,"(36,)",page2-133.svg,True
bGBxX3sGPDiG6Ezeb,exp2_train_and_test_4.json,d5QpFu9AZTwhFbe3E,33,5,page9-34.svg,False,1.0,high,single-utterance-unidirectional,40,184,"['page7-177.svg', 'page5-75.svg', 'page6-204.svg', 'page7-35.svg', 'page7-144.svg', 'page4-98.svg', 'page2-131.svg', 'page6-245.svg', 'page9-34.svg', 'page7-115.svg']",9.0,monk in cloak holding dish pointing right,7.0,28.0,"(41,)",page9-34.svg,True
zzSwqaxB7hj4LJG6s,exp2_train_and_test_59.json,T8LC75KxhXpWaJQi4,39,5,page2-140.svg,False,1.0,high,single-utterance-unidirectional,201,8,"['page6-206.svg', 'page7-113.svg', 'page7-166.svg', 'page2-100.svg', 'page3-33.svg', 'page2-140.svg', 'page6-160.svg', 'page4-128.svg', 'page1-149.svg', 'page7-107.svg']",,,,,,,
nDC5W8eqStLNR5BSW,exp2_train_and_test_47.json,x4BA3naidbCjJQvDj,39,5,page7-157.svg,False,0.6037037037037036,low,single-utterance-unidirectional,71,96,"['page7-217.svg', 'page3-59.svg', 'page8-234.svg', 'page5-85.svg', 'page7-157.svg', 'page1-175.svg', 'page7-203.svg', 'page5-155.svg', 'page8-169.svg', 'page6-107.svg']",3.0,Diamond balancing on a triangle without the arrow this time,10.0,12.0,"(18,)",page7-157.svg,True
td9LbRmrtawkbpDTK,exp2_train_and_test_38.json,2t8jk7PGrMePvespj,3,0,page6-135.svg,False,1.0,high,single-utterance-unidirectional,23,101,"['page6-71.svg', 'page7-41.svg', 'page4-197.svg', 'page4-98.svg', 'page6-109.svg', 'page6-208.svg', 'page6-135.svg', 'page7-15.svg', 'page2-131.svg', 'page6-186.svg']",15.0,"Kind of a ""W"" shape",5.0,31.0,"(43,)",page6-135.svg,True
td9LbRmrtawkbpDTK,exp2_train_and_test_38.json,g8JhEXxA5JGbCqPSJ,22,3,page6-135.svg,False,1.0,high,single-utterance-unidirectional,101,23,"['page6-71.svg', 'page6-135.svg', 'page4-197.svg', 'page2-131.svg', 'page7-41.svg', 'page6-186.svg', 'page6-109.svg', 'page4-98.svg', 'page7-15.svg', 'page6-208.svg']",12.0,W,1.0,12.0,"(22,)",page6-135.svg,True
hJbLuwi4SKiESoGeZ,exp2_train_and_test_34.json,rpxcqX7kGyoNfBAqM,33,5,page4-180.svg,False,0.6944444444444445,low,single-utterance-unidirectional,97,178,"['page8-159.svg', 'page1-133.svg', 'page9-39.svg', 'page2-165.svg', 'page8-215.svg', 'page1-117.svg', 'page8-246.svg', 'page4-180.svg', 'page6-226.svg', 'page9-34.svg']",4.0,the one that looks like a butterfly or dickybow,9.0,18.0,"(32,)",page4-180.svg,True
8BHQ9J4s9iJXhh9oM,exp2_train_and_test_20.json,jaNKpnKttHTMLR9eX,28,4,page7-29.svg,False,1.0,high,single-utterance-unidirectional,217,147,"['page7-29.svg', 'page7-225.svg', 'page2-64.svg', 'page4-155.svg', 'page5-45.svg', 'page5-154.svg', 'page4-98.svg', 'page7-226.svg', 'page3-201.svg', 'page7-15.svg']",4.0,explosion,1.0,6.0,"(13,)",page7-29.svg,True
9YyFJHegRL4MxrjG2,exp2_train_and_test_3.json,nnJzjsrae4opwNcD7,4,0,page8-169.svg,False,1.0,high,single-utterance-unidirectional,232,43,"['page5-165.svg', 'page5-101.svg', 'page2-86.svg', 'page6-166.svg', 'page7-126.svg', 'page8-169.svg', 'page4-180.svg', 'page6-167.svg', 'page3-139.svg', 'page1-117.svg']",14.0,crescent shaped moon,3.0,18.0,"(24,)",page8-169.svg,True
8BHQ9J4s9iJXhh9oM,exp2_train_and_test_20.json,YHfWxmMnxtQFEf4GR,29,4,page2-64.svg,False,0.7185185185185186,low,single-utterance-unidirectional,217,147,"['page7-29.svg', 'page7-225.svg', 'page2-64.svg', 'page4-155.svg', 'page5-45.svg', 'page5-154.svg', 'page4-98.svg', 'page7-226.svg', 'page3-201.svg', 'page7-15.svg']",10.0,person in boat,3.0,12.0,"(22,)",page2-64.svg,True
fphrGLMRzugpFQB9t,exp2_train_and_test_39.json,Lww68f5EEHEBJhq5N,34,5,page1-133.svg,False,0.5444444444444445,low,single-utterance-unidirectional,206,151,"['page2-165.svg', 'page9-39.svg', 'page1-117.svg', 'page4-180.svg', 'page8-246.svg', 'page8-215.svg', 'page1-133.svg', 'page6-226.svg', 'page8-159.svg', 'page9-34.svg']",5.0,house,1.0,7.0,"(13,)",page1-133.svg,True
YkHiDkYsfXfzghtRk,exp2_train_and_test_7.json,ZK46xJSHs3XLw9MY8,16,2,page2-86.svg,True,0.7777777777777777,low,single-utterance-unidirectional,67,57,"['page5-102.svg', 'page2-140.svg', 'page7-117.svg', 'page6-122.svg', 'page5-155.svg', 'page5-165.svg', 'page2-136.svg', 'page2-86.svg', 'page1-34.svg', 'page3-70.svg']",10.0,Like helmet with 2 horns,5.0,28.0,"(38,)",page2-86.svg,True
Ka9k9DGetwQuneKFx,exp2_train_and_test_40.json,BBtPiF7ZcBAxEDWSp,27,4,page2-100.svg,False,0.7685185185185184,low,single-utterance-unidirectional,102,162,"['page7-29.svg', 'page2-100.svg', 'page7-144.svg', 'page3-201.svg', 'page9-23.svg', 'page3-200.svg', 'page2-165.svg', 'page4-232.svg', 'page5-153.svg', 'page7-44.svg']",13.0,"Triangle base, tipped square",4.0,21.0,"(34,)",page2-100.svg,True
BmYrDnmoZCa4iK5ZR,exp2_train_and_test_27.json,9HWEqAvyadvtkmjnd,25,4,page5-128.svg,True,0.9925925925925926,high,single-utterance-unidirectional,116,233,"['page6-160.svg', 'page7-166.svg', 'page3-139.svg', 'page1-34.svg', 'page3-201.svg', 'page8-166.svg', 'page2-131.svg', 'page3-33.svg', 'page9-39.svg', 'page5-128.svg']",4.0,a pointy finger,3.0,6.0,"(19,)",page5-128.svg,True
KLSQpeJJBJFt4uCqW,exp2_train_and_test_53.json,mcqkKTKBSodfpPqoD,10,1,page9-40.svg,False,1.0,high,single-utterance-unidirectional,208,18,"['page5-165.svg', 'page8-159.svg', 'page5-45.svg', 'page4-232.svg', 'page9-40.svg', 'page7-127.svg', 'page7-157.svg', 'page8-234.svg', 'page3-70.svg', 'page8-58.svg']",11.0,Fountain,1.0,13.0,"(22,)",page9-40.svg,True
9hhXYLoXnLqkC6FuL,exp2_train_and_test_17.json,Rfw7Y38jvdMbEsqwa,12,2,page7-15.svg,False,0.5935185185185186,low,single-utterance-unidirectional,183,136,"['page7-155.svg', 'page7-144.svg', 'page8-221.svg', 'page8-22.svg', 'page6-208.svg', 'page1-107.svg', 'page6-1.svg', 'page5-121.svg', 'page7-41.svg', 'page7-15.svg']",4.0,valley of mountains,3.0,7.0,"(14,)",page7-15.svg,True
xWDb5pSywSSfaBFxk,exp2_train_and_test_33.json,WFmGxpYfH9dkFL7CY,12,2,page5-63.svg,False,0.9935185185185184,high,single-utterance-unidirectional,177,54,"['page8-234.svg', 'page1-132.svg', 'page5-85.svg', 'page6-21.svg', 'page6-185.svg', 'page6-52.svg', 'page5-63.svg', 'page7-113.svg', 'page6-228.svg', 'page7-203.svg']",10.0,Pyramid with something in foreground,5.0,27.0,"(35,)",page5-63.svg,True
xpedWsTwKZkYKDBK5,exp2_train_and_test_10.json,GyrWp8yDAWZ7LnTLo,13,2,page7-116.svg,False,1.0,high,single-utterance-unidirectional,181,167,"['page2-100.svg', 'page6-185.svg', 'page5-56.svg', 'page9-25.svg', 'page7-35.svg', 'page8-206.svg', 'page3-12.svg', 'page1-150.svg', 'page7-79.svg', 'page7-116.svg']",4.0,the two triangles sandwiching a diamond,6.0,19.0,"(28,)",page7-116.svg,True
YzZ49BQtfsM7yRrmq,exp2_train_and_test_12.json,AxhvigFXac8rJcQzX,33,5,page1-133.svg,False,0.5444444444444445,low,single-utterance-unidirectional,55,74,"['page6-167.svg', 'page1-77.svg', 'page4-96.svg', 'page1-175.svg', 'page7-20.svg', 'page1-149.svg', 'page1-133.svg', 'page4-5.svg', 'page3-201.svg', 'page7-4.svg']",,,,,,,
6sdzX3zNscvD52sKe,exp2_train_and_test_32.json,ENWFu6xnK862ZmmTf,33,5,page4-180.svg,False,0.6944444444444445,low,single-utterance-unidirectional,158,33,"['page8-159.svg', 'page1-133.svg', 'page9-39.svg', 'page2-165.svg', 'page8-215.svg', 'page1-117.svg', 'page8-246.svg', 'page4-180.svg', 'page6-226.svg', 'page9-34.svg']",6.0,Butterfly,1.0,12.0,"(24,)",page4-180.svg,True
b8qnCmHD6h9pLDuo5,exp2_train_and_test_18.json,kowKfZjXoAer3tfPC,18,3,page1-172.svg,False,0.6444444444444445,low,single-utterance-unidirectional,216,36,"['page1-172.svg', 'page6-219.svg', 'page9-32.svg', 'page7-126.svg', 'page9-23.svg', 'page4-142.svg', 'page6-123.svg', 'page1-34.svg', 'page4-98.svg', 'page8-234.svg']",3.0,the h with top left bent,6.0,14.0,"(24,)",page1-172.svg,True
nDC5W8eqStLNR5BSW,exp2_train_and_test_47.json,jmMBYzvdvQkhMmBet,29,4,page7-125.svg,True,0.9935185185185184,high,single-utterance-unidirectional,71,96,"['page8-182.svg', 'page5-139.svg', 'page6-1.svg', 'page7-127.svg', 'page5-56.svg', 'page3-201.svg', 'page7-125.svg', 'page5-84.svg', 'page6-162.svg', 'page8-206.svg']",3.0,"The only one that hasn't come up yet. Also looks a bit like elvis, but he has a head and a neck. Very thick neck,",25.0,24.0,"(36,)",page7-125.svg,True
zJPLtiZWsWqywtX4Z,exp2_train_and_test_2.json,ynrHMv6R9TqGya4Xp,5,0,page7-15.svg,False,0.5935185185185186,low,single-utterance-unidirectional,163,154,"['page7-15.svg', 'page7-41.svg', 'page1-132.svg', 'page7-117.svg', 'page7-81.svg', 'page8-58.svg', 'page3-66.svg', 'page6-121.svg', 'page4-190.svg', 'page5-102.svg']",4.0,mountains,1.0,6.0,"(13,)",page7-15.svg,True
qid3BsLiutsLyxdnC,exp2_train_and_test_30.json,kgj7SxmF7hAyaHsCD,0,0,page2-136.svg,True,1.0,high,single-utterance-unidirectional,56,117,"['page5-101.svg', 'page6-166.svg', 'page8-156.svg', 'page1-172.svg', 'page6-21.svg', 'page3-201.svg', 'page2-34.svg', 'page2-136.svg', 'page4-155.svg', 'page6-245.svg']",18.0,Shovel with pointed blade,4.0,42.0,,,
